bird_y, bottom_pipe_y, top_pipe_y, dist, did_jump
265,513,313,279,0
276,513,313,277,0
286,513,313,275,0
297,513,313,273,0
309,513,313,271,0
320,513,313,269,0
332,513,313,267,0
343,513,313,265,0
355,513,313,263,0
368,513,313,261,0
380,513,313,259,0
393,513,313,257,0
405,513,313,255,0
418,513,313,253,0
432,513,313,251,0
445,513,313,249,0
459,513,313,247,0
472,513,313,245,0
486,513,313,243,0
501,513,313,241,0
515,513,313,239,0
530,513,313,237,0
544,513,313,235,0
559,513,313,233,0
575,513,313,231,0
590,513,313,229,0
606,513,313,227,0
621,513,313,225,0
637,513,313,223,0
654,513,313,221,0
670,513,313,219,0
687,513,313,217,0
703,513,313,215,0
720,513,313,213,0
55,634,434,333,0
60,634,434,331,0
65,634,434,329,0
71,634,434,327,0
77,634,434,325,0
83,634,434,323,0
89,634,434,321,0
95,634,434,319,0
102,634,434,317,0
109,634,434,315,0
116,634,434,313,0
123,634,434,311,0
130,634,434,309,0
138,634,434,307,0
146,634,434,305,0
154,634,434,303,0
162,634,434,301,0
170,634,434,299,0
179,634,434,297,0
188,634,434,295,0
197,634,434,293,0
206,634,434,291,0
215,634,434,289,0
225,634,434,287,0
235,634,434,285,0
245,634,434,283,0
255,634,434,281,0
265,634,434,279,0
276,634,434,277,0
286,634,434,275,0
297,634,434,273,0
309,634,434,271,0
320,634,434,269,0
332,634,434,267,0
343,634,434,265,0
355,634,434,263,0
368,634,434,261,0
380,634,434,259,0
393,634,434,257,0
405,634,434,255,0
418,634,434,253,0
432,634,434,251,0
445,634,434,249,0
459,634,434,247,0
472,634,434,245,0
486,634,434,243,0
501,634,434,241,0
515,634,434,239,0
530,634,434,237,0
544,634,434,235,0
559,634,434,233,0
575,634,434,231,0
590,634,434,229,0
606,634,434,227,0
621,634,434,225,0
637,634,434,223,0
654,634,434,221,0
670,634,434,219,0
687,634,434,217,0
703,634,434,215,0
720,634,434,213,0
55,420,220,333,0
60,420,220,331,0
65,420,220,329,0
71,420,220,327,0
77,420,220,325,0
83,420,220,323,0
89,420,220,321,0
95,420,220,319,0
102,420,220,317,0
109,420,220,315,0
116,420,220,313,0
123,420,220,311,0
130,420,220,309,0
138,420,220,307,0
146,420,220,305,0
154,420,220,303,0
162,420,220,301,0
170,420,220,299,0
179,420,220,297,0
188,420,220,295,0
197,420,220,293,0
206,420,220,291,0
215,420,220,289,0
225,420,220,287,0
235,420,220,285,0
245,420,220,283,0
255,420,220,281,0
265,420,220,279,0
276,420,220,277,0
286,420,220,275,0
297,420,220,273,0
309,420,220,271,0
320,420,220,269,0
332,420,220,267,0
343,420,220,265,0
355,420,220,263,0
368,420,220,261,0
380,420,220,259,0
393,420,220,257,0
405,420,220,255,0
418,420,220,253,0
432,420,220,251,0
445,420,220,249,0
459,420,220,247,0
472,420,220,245,0
486,420,220,243,0
501,420,220,241,0
515,420,220,239,0
530,420,220,237,0
544,420,220,235,0
559,420,220,233,0
575,420,220,231,0
590,420,220,229,0
606,420,220,227,0
621,420,220,225,0
637,420,220,223,0
654,420,220,221,0
670,420,220,219,0
687,420,220,217,0
703,420,220,215,0
720,420,220,213,0
55,432,232,333,0
60,432,232,331,0
65,432,232,329,0
71,432,232,327,0
77,432,232,325,0
83,432,232,323,0
89,432,232,321,0
95,432,232,319,0
102,432,232,317,0
109,432,232,315,0
116,432,232,313,0
123,432,232,311,0
130,432,232,309,0
138,432,232,307,0
146,432,232,305,0
154,432,232,303,0
162,432,232,301,0
170,432,232,299,0
179,432,232,297,0
188,432,232,295,0
197,432,232,293,0
206,432,232,291,0
215,432,232,289,0
225,432,232,287,0
235,432,232,285,0
245,432,232,283,0
255,432,232,281,0
265,432,232,279,0
276,432,232,277,0
286,432,232,275,0
297,432,232,273,0
309,432,232,271,0
320,432,232,269,0
332,432,232,267,0
343,432,232,265,0
355,432,232,263,0
368,432,232,261,0
380,432,232,259,0
393,432,232,257,0
405,432,232,255,0
418,432,232,253,0
432,432,232,251,0
445,432,232,249,0
459,432,232,247,0
472,432,232,245,0
486,432,232,243,0
501,432,232,241,0
515,432,232,239,0
530,432,232,237,0
544,432,232,235,0
559,432,232,233,0
575,432,232,231,0
590,432,232,229,0
606,432,232,227,0
621,432,232,225,0
637,432,232,223,0
654,432,232,221,0
670,432,232,219,0
687,432,232,217,0
703,432,232,215,0
720,432,232,213,0
55,585,385,333,0
60,585,385,331,0
65,585,385,329,0
71,585,385,327,0
77,585,385,325,0
83,585,385,323,0
89,585,385,321,0
95,585,385,319,0
102,585,385,317,0
109,585,385,315,0
116,585,385,313,0
123,585,385,311,0
130,585,385,309,0
138,585,385,307,0
146,585,385,305,0
154,585,385,303,0
162,585,385,301,0
170,585,385,299,0
179,585,385,297,0
188,585,385,295,0
197,585,385,293,0
206,585,385,291,0
