bird_y, bottom_pipe_y, top_pipe_y, dist
344,461,265,53,0
346,461,265,51,0
349,461,265,49,0
353,461,265,47,0
358,461,265,45,0
364,461,265,43,0
371,461,265,41,0
376,461,265,39,0
367,461,265,37,1
359,461,265,35,0
352,461,265,33,0
346,461,265,31,0
341,461,265,29,0
337,461,265,27,0
334,461,265,25,0
332,461,265,23,0
331,461,265,21,0
331,461,265,19,0
332,461,265,17,0
334,461,265,15,0
337,461,265,13,0
341,461,265,11,0
346,461,265,9,0
352,461,265,7,0
359,461,265,5,0
350,461,265,3,1
342,461,265,1,0
335,461,265,0,0
329,461,265,0,0
324,461,265,0,0
320,461,265,0,0
317,461,265,0,0
315,461,265,0,0
314,461,265,0,0
314,461,265,0,0
315,461,265,0,0
317,461,265,0,0
320,461,265,0,0
324,461,265,0,0
329,461,265,0,0
335,461,265,0,0
342,461,265,0,0
347,461,265,0,0
352,461,265,0,0
358,461,265,0,0
363,461,265,0,0
369,461,265,0,0
360,461,265,0,1
352,461,265,0,0
345,461,265,0,0
339,461,265,0,0
334,461,265,0,0
330,461,265,0,0
327,461,265,0,0
325,461,265,0,0
324,461,265,0,0
324,461,265,0,0
325,461,265,0,0
327,461,265,0,0
330,461,265,0,0
334,461,265,0,0
339,461,265,0,0
345,461,265,0,0
352,461,265,0,0
343,461,265,0,1
335,461,265,0,0
328,461,265,0,0
322,461,265,0,0
317,461,265,0,0
313,461,265,0,0
310,461,265,0,0
308,461,265,0,0
307,461,265,0,0
307,461,265,0,0
308,461,265,0,0
310,461,265,0,0
313,461,265,0,0
317,461,265,0,0
322,461,265,0,0
328,461,265,0,0
335,461,265,0,0
340,461,265,0,0
345,461,265,0,0
336,461,265,0,1
328,461,265,0,0
321,461,265,0,0
315,461,265,0,0
310,461,265,0,0
306,461,265,0,0
303,461,265,0,0
301,461,265,0,0
300,461,265,0,0
300,461,265,0,0
301,461,265,0,0
303,461,265,0,0
306,461,265,0,0
310,461,265,0,0
315,461,265,0,0
321,461,265,0,0
312,461,265,0,1
304,419,223,103,0
297,419,223,101,0
291,419,223,99,0
286,419,223,97,0
282,419,223,95,0
279,419,223,93,0
277,419,223,91,0
276,419,223,89,0
276,419,223,87,0
277,419,223,85,0
279,419,223,83,0
282,419,223,81,0
286,419,223,79,0
291,419,223,77,0
297,419,223,75,0
304,419,223,73,0
309,419,223,71,0
315,419,223,69,0
320,419,223,67,0
311,419,223,65,1
303,419,223,63,0
296,419,223,61,0
290,419,223,59,0
285,419,223,57,0
281,419,223,55,0
278,419,223,53,0
276,419,223,51,0
275,419,223,49,0
275,419,223,47,0
276,419,223,45,0
278,419,223,43,0
281,419,223,41,0
285,419,223,39,0
290,419,223,37,0
296,419,223,35,0
303,419,223,33,0
294,419,223,31,1
286,419,223,29,0
279,419,223,27,0
273,419,223,25,0
268,419,223,23,0
264,419,223,21,0
261,419,223,19,0
259,419,223,17,0
258,419,223,15,0
258,419,223,13,0
259,419,223,11,0
261,419,223,9,0
264,419,223,7,0
268,419,223,5,0
273,419,223,3,0
279,419,223,1,0
286,419,223,0,0
291,419,223,0,0
296,419,223,0,0
302,419,223,0,0
307,419,223,0,0
298,419,223,0,1
290,419,223,0,0
283,419,223,0,0
277,419,223,0,0
272,419,223,0,0
268,419,223,0,0
265,419,223,0,0
263,419,223,0,0
262,419,223,0,0
262,419,223,0,0
263,419,223,0,0
265,419,223,0,0
268,419,223,0,0
272,419,223,0,0
277,419,223,0,0
283,419,223,0,0
290,419,223,0,0
295,419,223,0,0
300,419,223,0,0
306,419,223,0,0
311,419,223,0,0
317,419,223,0,0
308,419,223,0,1
300,419,223,0,0
293,419,223,0,0
287,419,223,0,0
282,419,223,0,0
278,419,223,0,0
275,419,223,0,0
273,419,223,0,0
272,419,223,0,0
272,419,223,0,0
273,419,223,0,0
275,419,223,0,0
278,419,223,0,0
282,419,223,0,0
287,419,223,0,0
293,419,223,0,0
300,419,223,0,0
305,419,223,0,0
310,419,223,0,0
316,419,223,0,0
321,419,223,0,0
327,419,223,0,0
333,419,223,0,0
324,419,223,0,1
316,419,223,0,0
309,419,223,0,0
303,419,223,0,0
298,419,223,0,0
294,419,223,0,0
291,419,223,0,0
289,419,223,0,0
288,419,223,0,0
288,419,223,0,0
289,419,223,0,0
291,419,223,0,0
294,419,223,0,0
298,419,223,0,0
303,419,223,0,0
309,419,223,0,0
316,419,223,0,0
321,419,223,0,0
326,419,223,0,0
332,419,223,0,0
337,419,223,0,0
343,419,223,0,0
334,419,223,0,1
326,450,254,85,0
319,450,254,83,0
313,450,254,81,0
308,450,254,79,0
304,450,254,77,0
301,450,254,75,0
299,450,254,73,0
298,450,254,71,0
298,450,254,69,0
299,450,254,67,0
301,450,254,65,0
304,450,254,63,0
308,450,254,61,0
313,450,254,59,0
319,450,254,57,0
326,450,254,55,0
331,450,254,53,0
336,450,254,51,0
342,450,254,49,0
347,450,254,47,0
338,450,254,45,1
330,450,254,43,0
323,450,254,41,0
317,450,254,39,0
312,450,254,37,0
308,450,254,35,0
305,450,254,33,0
303,450,254,31,0
302,450,254,29,0
302,450,254,27,0
303,450,254,25,0
305,450,254,23,0
308,450,254,21,0
312,450,254,19,0
317,450,254,17,0
323,450,254,15,0
330,450,254,13,0
335,450,254,11,0
341,450,254,9,0
346,450,254,7,0
352,450,254,5,0
343,450,254,3,1
335,450,254,1,0
328,450,254,0,0
322,450,254,0,0
317,450,254,0,0
313,450,254,0,0
310,450,254,0,0
308,450,254,0,0
307,450,254,0,0
307,450,254,0,0
308,450,254,0,0
310,450,254,0,0
313,450,254,0,0
317,450,254,0,0
322,450,254,0,0
328,450,254,0,0
335,450,254,0,0
340,450,254,0,0
345,450,254,0,0
336,450,254,0,1
328,450,254,0,0
321,450,254,0,0
315,450,254,0,0
310,450,254,0,0
306,450,254,0,0
303,450,254,0,0
301,450,254,0,0
300,450,254,0,0
300,450,254,0,0
301,450,254,0,0
303,450,254,0,0
306,450,254,0,0
310,450,254,0,0
315,450,254,0,0
321,450,254,0,0
328,450,254,0,0
333,450,254,0,0
338,450,254,0,0
343,450,254,0,0
334,450,254,0,1
326,450,254,0,0
319,450,254,0,0
313,450,254,0,0
308,450,254,0,0
304,450,254,0,0
301,450,254,0,0
299,450,254,0,0
298,450,254,0,0
298,450,254,0,0
299,450,254,0,0
301,450,254,0,0
304,450,254,0,0
308,450,254,0,0
313,450,254,0,0
319,450,254,0,0
326,450,254,0,0
331,450,254,0,0
337,450,254,0,0
328,450,254,0,1
320,450,254,0,0
313,450,254,0,0
307,450,254,0,0
302,450,254,0,0
298,450,254,0,0
295,450,254,0,0
293,450,254,0,0
292,450,254,0,0
292,450,254,0,0
293,450,254,0,0
295,450,254,0,0
298,450,254,0,0
302,450,254,0,0
307,450,254,0,0
313,450,254,0,0
320,450,254,0,0
311,419,223,103,1
303,419,223,101,0
296,419,223,99,0
290,419,223,97,0
285,419,223,95,0
281,419,223,93,0
278,419,223,91,0
276,419,223,89,0
275,419,223,87,0
275,419,223,85,0
276,419,223,83,0
278,419,223,81,0
281,419,223,79,0
285,419,223,77,0
290,419,223,75,0
296,419,223,73,0
303,419,223,71,0
308,419,223,69,0
299,419,223,67,1
291,419,223,65,0
284,419,223,63,0
278,419,223,61,0
273,419,223,59,0
269,419,223,57,0
266,419,223,55,0
264,419,223,53,0
263,419,223,51,0
263,419,223,49,0
264,419,223,47,0
266,419,223,45,0
269,419,223,43,0
273,419,223,41,0
278,419,223,39,0
284,419,223,37,0
291,419,223,35,0
296,419,223,33,0
301,419,223,31,0
292,419,223,29,1
284,419,223,27,0
277,419,223,25,0
271,419,223,23,0
266,419,223,21,0
262,419,223,19,0
259,419,223,17,0
257,419,223,15,0
256,419,223,13,0
256,419,223,11,0
257,419,223,9,0
259,419,223,7,0
262,419,223,5,0
266,419,223,3,0
271,419,223,1,0
277,419,223,0,0
284,419,223,0,0
289,419,223,0,0
294,419,223,0,0
285,419,223,0,1
277,419,223,0,0
270,419,223,0,0
264,419,223,0,0
259,419,223,0,0
255,419,223,0,0
252,419,223,0,0
250,419,223,0,0
249,419,223,0,0
249,419,223,0,0
250,419,223,0,0
252,419,223,0,0
255,419,223,0,0
259,419,223,0,0
264,419,223,0,0
270,419,223,0,0
277,419,223,0,0
282,419,223,0,0
287,419,223,0,0
293,419,223,0,0
298,419,223,0,0
304,419,223,0,0
310,419,223,0,0
316,419,223,0,0
323,419,223,0,0
329,419,223,0,0
336,419,223,0,0
343,419,223,0,0
334,419,223,0,1
326,419,223,0,0
319,419,223,0,0
313,419,223,0,0
308,419,223,0,0
304,419,223,0,0
301,419,223,0,0
299,419,223,0,0
298,419,223,0,0
298,419,223,0,0
299,419,223,0,0
301,419,223,0,0
304,419,223,0,0
308,419,223,0,0
313,419,223,0,0
319,419,223,0,0
326,419,223,0,0
331,419,223,0,0
322,419,223,0,1
314,419,223,0,0
307,419,223,0,0
301,419,223,0,0
296,419,223,0,0
292,419,223,0,0
289,419,223,0,0
287,419,223,0,0
286,419,223,0,0
286,419,223,0,0
287,419,223,0,0
289,419,223,0,0
292,419,223,0,0
296,419,223,0,0
301,419,223,0,0
307,419,223,0,0
314,419,223,0,0
319,419,223,0,0
324,419,223,0,0
315,419,223,0,1
307,419,223,0,0
300,419,223,0,0
294,419,223,0,0
289,432,236,85,0
285,432,236,83,0
282,432,236,81,0
280,432,236,79,0
279,432,236,77,0
279,432,236,75,0
280,432,236,73,0
282,432,236,71,0
285,432,236,69,0
289,432,236,67,0
294,432,236,65,0
300,432,236,63,0
307,432,236,61,0
312,432,236,59,0
317,432,236,57,0
323,432,236,55,0
328,432,236,53,0
334,432,236,51,0
340,432,236,49,0
346,432,236,47,0
337,432,236,45,1
329,432,236,43,0
322,432,236,41,0
316,432,236,39,0
311,432,236,37,0
307,432,236,35,0
304,432,236,33,0
302,432,236,31,0
301,432,236,29,0
301,432,236,27,0
302,432,236,25,0
304,432,236,23,0
307,432,236,21,0
311,432,236,19,0
316,432,236,17,0
322,432,236,15,0
329,432,236,13,0
320,432,236,11,1
312,432,236,9,0
305,432,236,7,0
299,432,236,5,0
294,432,236,3,0
290,432,236,1,0
287,432,236,0,0
285,432,236,0,0
284,432,236,0,0
284,432,236,0,0
285,432,236,0,0
287,432,236,0,0
290,432,236,0,0
294,432,236,0,0
299,432,236,0,0
305,432,236,0,0
312,432,236,0,0
317,432,236,0,0
323,432,236,0,0
328,432,236,0,0
334,432,236,0,0
325,432,236,0,1
317,432,236,0,0
310,432,236,0,0
304,432,236,0,0
299,432,236,0,0
295,432,236,0,0
292,432,236,0,0
290,432,236,0,0
289,432,236,0,0
289,432,236,0,0
290,432,236,0,0
292,432,236,0,0
295,432,236,0,0
299,432,236,0,0
304,432,236,0,0
310,432,236,0,0
317,432,236,0,0
322,432,236,0,0
327,432,236,0,0
318,432,236,0,1
310,432,236,0,0
303,432,236,0,0
297,432,236,0,0
292,432,236,0,0
288,432,236,0,0
285,432,236,0,0
283,432,236,0,0
282,432,236,0,0
282,432,236,0,0
283,432,236,0,0
285,432,236,0,0
288,432,236,0,0
292,432,236,0,0
297,432,236,0,0
303,432,236,0,0
310,432,236,0,0
315,432,236,0,0
320,432,236,0,0
325,432,236,0,0
331,432,236,0,0
337,432,236,0,0
343,432,236,0,0
349,432,236,0,0
355,432,236,0,0
362,432,236,0,0
369,432,236,0,0
376,432,236,0,0
383,432,236,0,0
390,432,236,0,0
398,432,236,0,0
406,432,236,0,0
414,432,236,0,0
422,432,236,0,0
430,432,236,0,0
439,432,236,0,0
448,432,236,0,0
457,432,236,0,0
466,432,236,0,0
475,576,380,103,0
485,576,380,101,0
495,576,380,99,0
505,576,380,97,0
496,576,380,95,1
488,576,380,93,0
481,576,380,91,0
475,576,380,89,0
470,576,380,87,0
466,576,380,85,0
463,576,380,83,0
461,576,380,81,0
460,576,380,79,0
460,576,380,77,0
461,576,380,75,0
463,576,380,73,0
466,576,380,71,0
470,576,380,69,0
475,576,380,67,0
481,576,380,65,0
488,576,380,63,0
493,576,380,61,0
484,576,380,59,1
476,576,380,57,0
469,576,380,55,0
463,576,380,53,0
458,576,380,51,0
454,576,380,49,0
451,576,380,47,0
449,576,380,45,0
448,576,380,43,0
448,576,380,41,0
449,576,380,39,0
451,576,380,37,0
454,576,380,35,0
458,576,380,33,0
463,576,380,31,0
469,576,380,29,0
476,576,380,27,0
467,576,380,25,1
459,576,380,23,0
452,576,380,21,0
446,576,380,19,0
441,576,380,17,0
437,576,380,15,0
434,576,380,13,0
432,576,380,11,0
431,576,380,9,0
431,576,380,7,0
432,576,380,5,0
434,576,380,3,0
437,576,380,1,0
441,576,380,0,0
446,576,380,0,0
452,576,380,0,0
459,576,380,0,0
464,576,380,0,0
469,576,380,0,0
460,576,380,0,1
452,576,380,0,0
445,576,380,0,0
439,576,380,0,0
434,576,380,0,0
430,576,380,0,0
427,576,380,0,0
425,576,380,0,0
424,576,380,0,0
424,576,380,0,0
425,576,380,0,0
427,576,380,0,0
430,576,380,0,0
434,576,380,0,0
439,576,380,0,0
445,576,380,0,0
452,576,380,0,0
457,576,380,0,0
462,576,380,0,0
468,576,380,0,0
473,576,380,0,0
464,576,380,0,1
456,576,380,0,0
449,576,380,0,0
443,576,380,0,0
438,576,380,0,0
434,576,380,0,0
431,576,380,0,0
429,576,380,0,0
428,576,380,0,0
428,576,380,0,0
429,576,380,0,0
431,576,380,0,0
434,576,380,0,0
438,576,380,0,0
443,576,380,0,0
449,576,380,0,0
456,576,380,0,0
461,576,380,0,0
466,576,380,0,0
472,576,380,0,0
477,576,380,0,0
483,576,380,0,0
474,576,380,0,1
466,576,380,0,0
459,576,380,0,0
453,576,380,0,0
448,576,380,0,0
444,576,380,0,0
441,576,380,0,0
439,576,380,0,0
438,576,380,0,0
438,576,380,0,0
439,576,380,0,0
441,576,380,0,0
444,576,380,0,0
448,576,380,0,0
453,576,380,0,0
459,576,380,0,0
466,576,380,0,0
471,576,380,0,0
476,576,380,0,0
482,576,380,0,0
473,576,380,0,1
465,576,380,0,0
458,576,380,0,0
452,576,380,0,0
447,571,375,85,0
443,571,375,83,0
440,571,375,81,0
438,571,375,79,0
437,571,375,77,0
437,571,375,75,0
438,571,375,73,0
440,571,375,71,0
443,571,375,69,0
447,571,375,67,0
452,571,375,65,0
458,571,375,63,0
465,571,375,61,0
470,571,375,59,0
475,571,375,57,0
466,571,375,55,1
458,571,375,53,0
451,571,375,51,0
445,571,375,49,0
440,571,375,47,0
436,571,375,45,0
433,571,375,43,0
431,571,375,41,0
430,571,375,39,0
430,571,375,37,0
431,571,375,35,0
433,571,375,33,0
436,571,375,31,0
440,571,375,29,0
445,571,375,27,0
451,571,375,25,0
458,571,375,23,0
463,571,375,21,0
468,571,375,19,0
474,571,375,17,0
465,571,375,15,1
457,571,375,13,0
450,571,375,11,0
444,571,375,9,0
439,571,375,7,0
435,571,375,5,0
432,571,375,3,0
430,571,375,1,0
429,571,375,0,0
429,571,375,0,0
430,571,375,0,0
432,571,375,0,0
435,571,375,0,0
439,571,375,0,0
444,571,375,0,0
450,571,375,0,0
457,571,375,0,0
462,571,375,0,0
467,571,375,0,0
472,571,375,0,0
463,571,375,0,1
455,571,375,0,0
448,571,375,0,0
442,571,375,0,0
437,571,375,0,0
433,571,375,0,0
430,571,375,0,0
428,571,375,0,0
427,571,375,0,0
427,571,375,0,0
428,571,375,0,0
430,571,375,0,0
433,571,375,0,0
437,571,375,0,0
442,571,375,0,0
448,571,375,0,0
455,571,375,0,0
460,571,375,0,0
465,571,375,0,0
471,571,375,0,0
462,571,375,0,1
454,571,375,0,0
447,571,375,0,0
441,571,375,0,0
436,571,375,0,0
432,571,375,0,0
429,571,375,0,0
427,571,375,0,0
426,571,375,0,0
426,571,375,0,0
427,571,375,0,0
429,571,375,0,0
432,571,375,0,0
436,571,375,0,0
441,571,375,0,0
447,571,375,0,0
454,571,375,0,0
459,571,375,0,0
464,571,375,0,0
469,571,375,0,0
460,571,375,0,1
452,571,375,0,0
445,571,375,0,0
439,571,375,0,0
434,571,375,0,0
430,571,375,0,0
427,571,375,0,0
425,571,375,0,0
424,571,375,0,0
424,571,375,0,0
425,571,375,0,0
427,571,375,0,0
430,571,375,0,0
434,571,375,0,0
439,571,375,0,0
445,571,375,0,0
452,571,375,0,0
457,571,375,0,0
463,571,375,0,0
468,571,375,0,0
474,571,375,0,0
479,619,423,103,0
470,619,423,101,1
462,619,423,99,0
455,619,423,97,0
449,619,423,95,0
444,619,423,93,0
440,619,423,91,0
437,619,423,89,0
435,619,423,87,0
434,619,423,85,0
434,619,423,83,0
435,619,423,81,0
437,619,423,79,0
440,619,423,77,0
444,619,423,75,0
449,619,423,73,0
455,619,423,71,0
462,619,423,69,0
467,619,423,67,0
473,619,423,65,0
478,619,423,63,0
484,619,423,61,0
489,619,423,59,0
495,619,423,57,0
502,619,423,55,0
508,619,423,53,0
515,619,423,51,0
521,619,423,49,0
512,619,423,47,1
504,619,423,45,0
497,619,423,43,0
491,619,423,41,0
486,619,423,39,0
482,619,423,37,0
479,619,423,35,0
477,619,423,33,0
476,619,423,31,0
476,619,423,29,0
477,619,423,27,0
479,619,423,25,0
482,619,423,23,0
486,619,423,21,0
491,619,423,19,0
497,619,423,17,0
504,619,423,15,0
509,619,423,13,0
515,619,423,11,0
506,619,423,9,1
498,619,423,7,0
491,619,423,5,0
485,619,423,3,0
480,619,423,1,0
476,619,423,0,0
473,619,423,0,0
471,619,423,0,0
470,619,423,0,0
470,619,423,0,0
471,619,423,0,0
473,619,423,0,0
476,619,423,0,0
480,619,423,0,0
485,619,423,0,0
491,619,423,0,0
498,619,423,0,0
503,619,423,0,0
508,619,423,0,0
513,619,423,0,0
519,619,423,0,0
510,619,423,0,1
502,619,423,0,0
495,619,423,0,0
489,619,423,0,0
484,619,423,0,0
480,619,423,0,0
477,619,423,0,0
475,619,423,0,0
474,619,423,0,0
474,619,423,0,0
475,619,423,0,0
477,619,423,0,0
480,619,423,0,0
484,619,423,0,0
489,619,423,0,0
495,619,423,0,0
502,619,423,0,0
507,619,423,0,0
512,619,423,0,0
503,619,423,0,1
495,619,423,0,0
488,619,423,0,0
482,619,423,0,0
477,619,423,0,0
473,619,423,0,0
470,619,423,0,0
468,619,423,0,0
467,619,423,0,0
467,619,423,0,0
468,619,423,0,0
470,619,423,0,0
473,619,423,0,0
477,619,423,0,0
482,619,423,0,0
488,619,423,0,0
479,619,423,0,1
471,619,423,0,0
464,619,423,0,0
458,619,423,0,0
453,619,423,0,0
449,619,423,0,0
446,619,423,0,0
444,619,423,0,0
443,619,423,0,0
443,619,423,0,0
444,619,423,0,0
446,619,423,0,0
449,619,423,0,0
453,619,423,0,0
444,619,423,0,1
436,619,423,0,0
429,619,423,0,0
423,619,423,0,0
418,619,423,0,0
414,619,423,0,0
411,619,423,0,0
409,619,423,0,0
408,466,270,85,0
408,466,270,83,0
399,466,270,81,1
391,466,270,79,0
384,466,270,77,0
378,466,270,75,0
373,466,270,73,0
369,466,270,71,0
366,466,270,69,0
364,466,270,67,0
363,466,270,65,0
363,466,270,63,0
364,466,270,61,0
366,466,270,59,0
369,466,270,57,0
373,466,270,55,0
378,466,270,53,0
384,466,270,51,0
391,466,270,49,0
396,466,270,47,0
387,466,270,45,1
379,466,270,43,0
372,466,270,41,0
366,466,270,39,0
361,466,270,37,0
357,466,270,35,0
354,466,270,33,0
352,466,270,31,0
351,466,270,29,0
351,466,270,27,0
352,466,270,25,0
354,466,270,23,0
357,466,270,21,0
361,466,270,19,0
366,466,270,17,0
372,466,270,15,0
379,466,270,13,0
370,466,270,11,1
362,466,270,9,0
355,466,270,7,0
349,466,270,5,0
344,466,270,3,0
340,466,270,1,0
337,466,270,0,0
335,466,270,0,0
334,466,270,0,0
334,466,270,0,0
335,466,270,0,0
337,466,270,0,0
340,466,270,0,0
344,466,270,0,0
349,466,270,0,0
340,466,270,0,1
332,466,270,0,0
325,466,270,0,0
319,466,270,0,0
314,466,270,0,0
310,466,270,0,0
307,466,270,0,0
305,466,270,0,0
304,466,270,0,0
304,466,270,0,0
305,466,270,0,0
307,466,270,0,0
310,466,270,0,0
314,466,270,0,0
319,466,270,0,0
325,466,270,0,0
332,466,270,0,0
337,466,270,0,0
342,466,270,0,0
348,466,270,0,0
353,466,270,0,0
344,466,270,0,1
336,466,270,0,0
329,466,270,0,0
323,466,270,0,0
318,466,270,0,0
314,466,270,0,0
311,466,270,0,0
309,466,270,0,0
308,466,270,0,0
308,466,270,0,0
309,466,270,0,0
311,466,270,0,0
314,466,270,0,0
318,466,270,0,0
323,466,270,0,0
329,466,270,0,0
336,466,270,0,0
341,466,270,0,0
346,466,270,0,0
352,466,270,0,0
357,466,270,0,0
363,466,270,0,0
369,466,270,0,0
375,466,270,0,0
382,466,270,0,0
388,466,270,0,0
395,466,270,0,0
402,466,270,0,0
409,466,270,0,0
417,466,270,0,0
408,466,270,0,1
400,466,270,0,0
393,466,270,0,0
387,466,270,0,0
382,466,270,0,0
378,466,270,0,0
375,466,270,0,0
373,466,270,0,0
372,466,270,0,0
372,466,270,0,0
373,466,270,0,0
375,466,270,0,0
378,466,270,0,0
382,542,346,103,0
387,542,346,101,0
393,542,346,99,0
400,542,346,97,0
405,542,346,95,0
410,542,346,93,0
415,542,346,91,0
421,542,346,89,0
427,542,346,87,0
433,542,346,85,0
439,542,346,83,0
445,542,346,81,0
436,542,346,79,1
428,542,346,77,0
421,542,346,75,0
415,542,346,73,0
410,542,346,71,0
406,542,346,69,0
403,542,346,67,0
401,542,346,65,0
400,542,346,63,0
400,542,346,61,0
401,542,346,59,0
403,542,346,57,0
406,542,346,55,0
410,542,346,53,0
415,542,346,51,0
421,542,346,49,0
428,542,346,47,0
433,542,346,45,0
439,542,346,43,0
444,542,346,41,0
450,542,346,39,0
441,542,346,37,1
433,542,346,35,0
426,542,346,33,0
420,542,346,31,0
415,542,346,29,0
411,542,346,27,0
408,542,346,25,0
406,542,346,23,0
405,542,346,21,0
405,542,346,19,0
406,542,346,17,0
408,542,346,15,0
411,542,346,13,0
415,542,346,11,0
420,542,346,9,0
426,542,346,7,0
433,542,346,5,0
438,542,346,3,0
443,542,346,1,0
448,542,346,0,0
454,542,346,0,0
445,542,346,0,1
437,542,346,0,0
430,542,346,0,0
424,542,346,0,0
419,542,346,0,0
415,542,346,0,0
412,542,346,0,0
410,542,346,0,0
409,542,346,0,0
409,542,346,0,0
410,542,346,0,0
412,542,346,0,0
415,542,346,0,0
419,542,346,0,0
424,542,346,0,0
430,542,346,0,0
437,542,346,0,0
442,542,346,0,0
433,542,346,0,1
425,542,346,0,0
418,542,346,0,0
412,542,346,0,0
407,542,346,0,0
403,542,346,0,0
400,542,346,0,0
398,542,346,0,0
397,542,346,0,0
397,542,346,0,0
398,542,346,0,0
400,542,346,0,0
403,542,346,0,0
407,542,346,0,0
412,542,346,0,0
418,542,346,0,0
425,542,346,0,0
430,542,346,0,0
435,542,346,0,0
440,542,346,0,0
431,542,346,0,1
423,542,346,0,0
416,542,346,0,0
410,542,346,0,0
405,542,346,0,0
401,542,346,0,0
398,542,346,0,0
396,542,346,0,0
395,542,346,0,0
395,542,346,0,0
396,542,346,0,0
398,542,346,0,0
401,542,346,0,0
405,542,346,0,0
410,542,346,0,0
416,542,346,0,0
423,542,346,0,0
428,542,346,0,0
434,542,346,0,0
439,542,346,0,0
430,542,346,0,1
422,542,346,0,0
415,542,346,0,0
409,542,346,0,0
404,542,346,0,0
400,542,346,0,0
397,542,346,0,0
395,542,346,0,0
394,542,346,0,0
394,542,346,0,0
395,542,346,0,0
397,542,346,0,0
400,542,346,0,0
404,557,361,85,0
409,557,361,83,0
415,557,361,81,0
422,557,361,79,0
427,557,361,77,0
432,557,361,75,0
423,557,361,73,1
415,557,361,71,0
408,557,361,69,0
402,557,361,67,0
397,557,361,65,0
393,557,361,63,0
390,557,361,61,0
388,557,361,59,0
387,557,361,57,0
387,557,361,55,0
388,557,361,53,0
390,557,361,51,0
393,557,361,49,0
397,557,361,47,0
402,557,361,45,0
408,557,361,43,0
415,557,361,41,0
420,557,361,39,0
425,557,361,37,0
431,557,361,35,0
436,557,361,33,0
442,557,361,31,0
448,557,361,29,0
454,557,361,27,0
461,557,361,25,0
467,557,361,23,0
474,557,361,21,0
481,557,361,19,0
488,557,361,17,0
479,557,361,15,1
471,557,361,13,0
464,557,361,11,0
458,557,361,9,0
453,557,361,7,0
449,557,361,5,0
446,557,361,3,0
444,557,361,1,0
443,557,361,0,0
443,557,361,0,0
444,557,361,0,0
446,557,361,0,0
449,557,361,0,0
453,557,361,0,0
458,557,361,0,0
464,557,361,0,0
471,557,361,0,0
476,557,361,0,0
467,557,361,0,1
459,557,361,0,0
452,557,361,0,0
446,557,361,0,0
441,557,361,0,0
437,557,361,0,0
434,557,361,0,0
432,557,361,0,0
431,557,361,0,0
431,557,361,0,0
432,557,361,0,0
434,557,361,0,0
437,557,361,0,0
441,557,361,0,0
446,557,361,0,0
452,557,361,0,0
459,557,361,0,0
450,557,361,0,1
442,557,361,0,0
435,557,361,0,0
429,557,361,0,0
424,557,361,0,0
420,557,361,0,0
417,557,361,0,0
415,557,361,0,0
414,557,361,0,0
414,557,361,0,0
415,557,361,0,0
417,557,361,0,0
420,557,361,0,0
424,557,361,0,0
429,557,361,0,0
435,557,361,0,0
442,557,361,0,0
447,557,361,0,0
453,557,361,0,0
458,557,361,0,0
449,557,361,0,1
441,557,361,0,0
434,557,361,0,0
428,557,361,0,0
423,557,361,0,0
419,557,361,0,0
416,557,361,0,0
414,557,361,0,0
413,557,361,0,0
413,557,361,0,0
414,557,361,0,0
416,557,361,0,0
419,557,361,0,0
423,557,361,0,0
428,557,361,0,0
434,557,361,0,0
441,557,361,0,0
446,557,361,0,0
451,557,361,0,0
457,557,361,0,0
462,557,361,0,0
453,557,361,0,1
445,557,361,0,0
438,557,361,0,0
432,557,361,0,0
427,557,361,0,0
423,583,387,103,0
420,583,387,101,0
418,583,387,99,0
417,583,387,97,0
417,583,387,95,0
418,583,387,93,0
420,583,387,91,0
423,583,387,89,0
427,583,387,87,0
432,583,387,85,0
438,583,387,83,0
445,583,387,81,0
450,583,387,79,0
455,583,387,77,0
461,583,387,75,0
466,583,387,73,0
472,583,387,71,0
478,583,387,69,0
469,583,387,67,1
461,583,387,65,0
454,583,387,63,0
448,583,387,61,0
443,583,387,59,0
439,583,387,57,0
436,583,387,55,0
434,583,387,53,0
433,583,387,51,0
433,583,387,49,0
434,583,387,47,0
436,583,387,45,0
439,583,387,43,0
443,583,387,41,0
448,583,387,39,0
454,583,387,37,0
461,583,387,35,0
466,583,387,33,0
471,583,387,31,0
477,583,387,29,0
482,583,387,27,0
488,583,387,25,0
494,583,387,23,0
500,583,387,21,0
491,583,387,19,1
483,583,387,17,0
476,583,387,15,0
470,583,387,13,0
465,583,387,11,0
461,583,387,9,0
458,583,387,7,0
456,583,387,5,0
455,583,387,3,0
455,583,387,1,0
456,583,387,0,0
458,583,387,0,0
461,583,387,0,0
465,583,387,0,0
470,583,387,0,0
476,583,387,0,0
483,583,387,0,0
488,583,387,0,0
494,583,387,0,0
485,583,387,0,1
477,583,387,0,0
470,583,387,0,0
464,583,387,0,0
459,583,387,0,0
455,583,387,0,0
452,583,387,0,0
450,583,387,0,0
449,583,387,0,0
449,583,387,0,0
450,583,387,0,0
452,583,387,0,0
455,583,387,0,0
459,583,387,0,0
464,583,387,0,0
470,583,387,0,0
477,583,387,0,0
468,583,387,0,1
460,583,387,0,0
453,583,387,0,0
447,583,387,0,0
442,583,387,0,0
438,583,387,0,0
435,583,387,0,0
433,583,387,0,0
432,583,387,0,0
432,583,387,0,0
433,583,387,0,0
435,583,387,0,0
438,583,387,0,0
442,583,387,0,0
